factory_id,factory_lat,factory_lon,store_id,store_lat,store_lon,distance_km,travel_h
29,24.940625,102.774275,65,25.045393,102.699744,18.51,0.2824
29,24.940625,102.774275,50,25.065918,102.723109,18.67,0.2702
29,24.940625,102.774275,21,25.054849,102.704789,19.06,0.2843
29,24.940625,102.774275,29,25.048151,102.698887,19.22,0.28
29,24.940625,102.774275,25,25.044307,102.698815,19.26,0.2791
29,24.940625,102.774275,44,25.037148,102.662709,22.36,0.3024
29,24.940625,102.774275,60,25.102171,102.731267,23.23,0.3255
29,24.940625,102.774275,63,25.103131,102.733174,23.73,0.3346
29,24.940625,102.774275,40,25.107158,102.728729,25.01,0.3454
29,24.940625,102.774275,37,25.062727,102.656527,25.18,0.3479
29,24.940625,102.774275,68,24.671241,102.915366,41.69,0.4913
30,24.86272,102.879673,46,24.857566,102.860076,3.68,0.1045
30,24.86272,102.879673,43,24.856251,102.836921,5.62,0.1485
30,24.86272,102.879673,38,24.877277,102.825018,8.39,0.1961
30,24.86272,102.879673,49,24.880873,102.824558,9.17,0.2116
30,24.86272,102.879673,58,24.887839,102.825318,9.36,0.2223
30,24.86272,102.879673,31,24.902825,102.788144,15.53,0.3025
30,24.86272,102.879673,61,24.903374,102.787903,15.53,0.3025
30,24.86272,102.879673,33,24.967073,102.792852,21.53,0.3537
30,24.86272,102.879673,51,24.951159,102.762866,23.24,0.3967
30,24.86272,102.879673,64,24.953883,102.75418,23.31,0.3776
30,24.86272,102.879673,48,24.954918,102.754512,23.4,0.3825
30,24.86272,102.879673,15,24.946946,102.766473,23.43,0.3917
30,24.86272,102.879673,54,24.976499,102.763515,24.26,0.3993
30,24.86272,102.879673,11,24.975782,102.761436,24.32,0.4015
30,24.86272,102.879673,66,24.977922,102.713,28.72,0.4469
30,24.86272,102.879673,18,25.030005,102.734582,29.93,0.4358
30,24.86272,102.879673,42,25.012332,102.741341,30.04,0.4415
30,24.86272,102.879673,35,25.01759,102.720254,30.73,0.4298
30,24.86272,102.879673,8,25.017778,102.718046,30.97,0.4327
30,24.86272,102.879673,41,25.029838,102.731797,31.0,0.4484
30,24.86272,102.879673,28,24.985728,102.675479,31.07,0.4834
30,24.86272,102.879673,24,25.036582,102.720998,31.61,0.4562
30,24.86272,102.879673,32,25.037792,102.720133,31.69,0.4574
30,24.86272,102.879673,47,25.029787,102.723431,31.72,0.4503
30,24.86272,102.879673,3,25.023279,102.713511,31.89,0.4511
30,24.86272,102.879673,53,25.042435,102.722253,32.04,0.4693
30,24.86272,102.879673,4,25.033193,102.720373,32.05,0.4637
30,24.86272,102.879673,57,24.967684,102.666279,32.09,0.5004
30,24.86272,102.879673,67,25.006243,102.735529,32.27,0.4639
30,24.86272,102.879673,34,25.021039,102.723025,32.31,0.4642
30,24.86272,102.879673,22,25.01892,102.721192,32.5,0.4707
30,24.86272,102.879673,59,25.035963,102.712313,32.5,0.471
30,24.86272,102.879673,5,25.036758,102.711479,32.6,0.4727
30,24.86272,102.879673,30,24.993108,102.684326,32.67,0.4894
30,24.86272,102.879673,7,25.036777,102.709338,32.81,0.4762
30,24.86272,102.879673,1,25.038232,102.709463,33.01,0.4909
30,24.86272,102.879673,6,25.038259,102.709537,33.01,0.4909
30,24.86272,102.879673,23,25.038231,102.709577,33.01,0.4909
30,24.86272,102.879673,2,25.038431,102.708774,33.09,0.4935
30,24.86272,102.879673,36,25.039971,102.711598,33.15,0.488
30,24.86272,102.879673,16,25.007315,102.709421,33.19,0.484
30,24.86272,102.879673,26,25.032488,102.709097,33.28,0.4896
30,24.86272,102.879673,52,25.020036,102.709004,33.32,0.4874
30,24.86272,102.879673,56,25.045098,102.714254,33.32,0.4848
30,24.86272,102.879673,62,25.056526,102.734395,33.32,0.4737
30,24.86272,102.879673,39,25.006938,102.710096,33.35,0.4881
30,24.86272,102.879673,9,25.040698,102.708656,33.37,0.4936
30,24.86272,102.879673,14,25.044113,102.70872,33.75,0.5103
30,24.86272,102.879673,13,25.050038,102.713552,33.82,0.4974
30,24.86272,102.879673,20,25.039458,102.708842,34.02,0.5063
30,24.86272,102.879673,27,25.03954,102.708709,34.02,0.5063
30,24.86272,102.879673,12,25.036139,102.711831,34.11,0.4978
30,24.86272,102.879673,45,25.035975,102.712825,34.19,0.4991
30,24.86272,102.879673,19,25.049371,102.707042,34.54,0.5087
30,24.86272,102.879673,65,25.045393,102.699744,34.62,0.5248
30,24.86272,102.879673,50,25.065918,102.723109,34.78,0.5127
30,24.86272,102.879673,10,25.008485,102.683689,34.92,0.4981
30,24.86272,102.879673,68,24.671241,102.915366,34.95,0.4541
30,24.86272,102.879673,21,25.054849,102.704789,35.17,0.5267
30,24.86272,102.879673,29,25.048151,102.698887,35.33,0.5224
30,24.86272,102.879673,25,25.044307,102.698815,35.37,0.5216
30,24.86272,102.879673,55,24.992294,102.684547,35.64,0.4972
30,24.86272,102.879673,44,25.037148,102.662709,38.47,0.5448
30,24.86272,102.879673,60,25.102171,102.731267,39.34,0.5679
30,24.86272,102.879673,63,25.103131,102.733174,39.84,0.5771
30,24.86272,102.879673,40,25.107158,102.728729,41.11,0.5879
30,24.86272,102.879673,37,25.062727,102.656527,41.29,0.5904
31,24.898886,102.783245,31,24.902825,102.788144,0.99,0.0246
31,24.898886,102.783245,61,24.903374,102.787903,0.99,0.0246
31,24.898886,102.783245,58,24.887839,102.825318,6.96,0.1321
31,24.898886,102.783245,49,24.880873,102.824558,7.01,0.1366
31,24.898886,102.783245,38,24.877277,102.825018,8.82,0.1279
31,24.898886,102.783245,51,24.951159,102.762866,9.53,0.1852
31,24.898886,102.783245,15,24.946946,102.766473,9.73,0.1802
31,24.898886,102.783245,33,24.967073,102.792852,9.74,0.1559
31,24.898886,102.783245,43,24.856251,102.836921,11.14,0.1646
31,24.898886,102.783245,64,24.953883,102.75418,12.28,0.1871
31,24.898886,102.783245,48,24.954918,102.754512,12.37,0.192
31,24.898886,102.783245,54,24.976499,102.763515,12.46,0.2015
31,24.898886,102.783245,11,24.975782,102.761436,12.53,0.2037
31,24.898886,102.783245,46,24.857566,102.860076,14.04,0.2413
31,24.898886,102.783245,57,24.967684,102.666279,15.5,0.3065
31,24.898886,102.783245,66,24.977922,102.713,17.69,0.2565
31,24.898886,102.783245,18,25.030005,102.734582,18.42,0.2449
31,24.898886,102.783245,42,25.012332,102.741341,18.53,0.2506
31,24.898886,102.783245,35,25.01759,102.720254,19.22,0.2388
31,24.898886,102.783245,8,25.017778,102.718046,19.46,0.2418
31,24.898886,102.783245,41,25.029838,102.731797,19.49,0.2575
31,24.898886,102.783245,28,24.985728,102.675479,20.04,0.293
31,24.898886,102.783245,24,25.036582,102.720998,20.1,0.2653
31,24.898886,102.783245,32,25.037792,102.720133,20.18,0.2665
31,24.898886,102.783245,47,25.029787,102.723431,20.21,0.2594
31,24.898886,102.783245,3,25.023279,102.713511,20.38,0.2602
31,24.898886,102.783245,53,25.042435,102.722253,20.53,0.2784
31,24.898886,102.783245,4,25.033193,102.720373,20.54,0.2728
31,24.898886,102.783245,67,25.006243,102.735529,20.76,0.273
31,24.898886,102.783245,34,25.021039,102.723025,20.79,0.2733
31,24.898886,102.783245,22,25.01892,102.721192,20.99,0.2798
31,24.898886,102.783245,59,25.035963,102.712313,20.99,0.2801
31,24.898886,102.783245,5,25.036758,102.711479,21.09,0.2818
31,24.898886,102.783245,7,25.036777,102.709338,21.3,0.2853
31,24.898886,102.783245,1,25.038232,102.709463,21.5,0.2999
31,24.898886,102.783245,6,25.038259,102.709537,21.5,0.2999
31,24.898886,102.783245,23,25.038231,102.709577,21.5,0.2999
31,24.898886,102.783245,2,25.038431,102.708774,21.58,0.3026
31,24.898886,102.783245,30,24.993108,102.684326,21.64,0.2989
31,24.898886,102.783245,36,25.039971,102.711598,21.64,0.2971
31,24.898886,102.783245,16,25.007315,102.709421,21.68,0.2931
31,24.898886,102.783245,26,25.032488,102.709097,21.77,0.2987
31,24.898886,102.783245,52,25.020036,102.709004,21.81,0.2965
31,24.898886,102.783245,56,25.045098,102.714254,21.81,0.2938
31,24.898886,102.783245,62,25.056526,102.734395,21.81,0.2827
31,24.898886,102.783245,39,25.006938,102.710096,21.83,0.2971
31,24.898886,102.783245,9,25.040698,102.708656,21.86,0.3027
31,24.898886,102.783245,14,25.044113,102.70872,22.24,0.3193
31,24.898886,102.783245,13,25.050038,102.713552,22.3,0.3065
31,24.898886,102.783245,20,25.039458,102.708842,22.51,0.3153
31,24.898886,102.783245,27,25.03954,102.708709,22.51,0.3153
31,24.898886,102.783245,12,25.036139,102.711831,22.6,0.3068
31,24.898886,102.783245,45,25.035975,102.712825,22.68,0.3082
31,24.898886,102.783245,19,25.049371,102.707042,23.03,0.3177
31,24.898886,102.783245,65,25.045393,102.699744,23.11,0.3339
31,24.898886,102.783245,50,25.065918,102.723109,23.27,0.3218
31,24.898886,102.783245,21,25.054849,102.704789,23.66,0.3358
31,24.898886,102.783245,29,25.048151,102.698887,23.82,0.3315
31,24.898886,102.783245,25,25.044307,102.698815,23.86,0.3307
31,24.898886,102.783245,10,25.008485,102.683689,23.88,0.3076
31,24.898886,102.783245,55,24.992294,102.684547,24.6,0.3067
31,24.898886,102.783245,44,25.037148,102.662709,26.96,0.3539
31,24.898886,102.783245,60,25.102171,102.731267,27.83,0.377
31,24.898886,102.783245,63,25.103131,102.733174,28.33,0.3862
31,24.898886,102.783245,40,25.107158,102.728729,29.6,0.3969
31,24.898886,102.783245,37,25.062727,102.656527,29.77,0.3995
31,24.898886,102.783245,68,24.671241,102.915366,39.61,0.4571
32,24.903075,102.788475,31,24.902825,102.788144,0.81,0.0204
32,24.903075,102.788475,61,24.903374,102.787903,0.81,0.0204
32,24.903075,102.788475,58,24.887839,102.825318,5.91,0.1058
32,24.903075,102.788475,49,24.880873,102.824558,5.96,0.1104
32,24.903075,102.788475,38,24.877277,102.825018,7.77,0.1017
32,24.903075,102.788475,51,24.951159,102.762866,8.48,0.159
32,24.903075,102.788475,15,24.946946,102.766473,8.68,0.1539
32,24.903075,102.788475,33,24.967073,102.792852,8.68,0.1297
32,24.903075,102.788475,43,24.856251,102.836921,10.09,0.1384
32,24.903075,102.788475,64,24.953883,102.75418,11.23,0.1608
32,24.903075,102.788475,48,24.954918,102.754512,11.32,0.1658
32,24.903075,102.788475,54,24.976499,102.763515,11.41,0.1752
32,24.903075,102.788475,11,24.975782,102.761436,11.48,0.1775
32,24.903075,102.788475,46,24.857566,102.860076,12.99,0.215
32,24.903075,102.788475,66,24.977922,102.713,16.64,0.2302
32,24.903075,102.788475,18,25.030005,102.734582,17.37,0.2186
32,24.903075,102.788475,42,25.012332,102.741341,17.48,0.2244
32,24.903075,102.788475,35,25.01759,102.720254,18.17,0.2126
32,24.903075,102.788475,8,25.017778,102.718046,18.41,0.2155
32,24.903075,102.788475,41,25.029838,102.731797,18.44,0.2312
32,24.903075,102.788475,28,24.985728,102.675479,18.99,0.2667
32,24.903075,102.788475,24,25.036582,102.720998,19.05,0.2391
32,24.903075,102.788475,32,25.037792,102.720133,19.12,0.2402
32,24.903075,102.788475,47,25.029787,102.723431,19.16,0.2331
32,24.903075,102.788475,3,25.023279,102.713511,19.33,0.2339
32,24.903075,102.788475,53,25.042435,102.722253,19.48,0.2521
32,24.903075,102.788475,4,25.033193,102.720373,19.49,0.2465
32,24.903075,102.788475,67,25.006243,102.735529,19.71,0.2467
32,24.903075,102.788475,34,25.021039,102.723025,19.74,0.247
32,24.903075,102.788475,22,25.01892,102.721192,19.94,0.2535
32,24.903075,102.788475,59,25.035963,102.712313,19.94,0.2538
32,24.903075,102.788475,57,24.967684,102.666279,20.01,0.2837
32,24.903075,102.788475,5,25.036758,102.711479,20.04,0.2556
32,24.903075,102.788475,7,25.036777,102.709338,20.25,0.259
32,24.903075,102.788475,1,25.038232,102.709463,20.45,0.2737
32,24.903075,102.788475,6,25.038259,102.709537,20.45,0.2737
32,24.903075,102.788475,23,25.038231,102.709577,20.45,0.2737
32,24.903075,102.788475,2,25.038431,102.708774,20.53,0.2763
32,24.903075,102.788475,30,24.993108,102.684326,20.59,0.2726
32,24.903075,102.788475,36,25.039971,102.711598,20.59,0.2708
32,24.903075,102.788475,16,25.007315,102.709421,20.63,0.2668
32,24.903075,102.788475,26,25.032488,102.709097,20.72,0.2724
32,24.903075,102.788475,52,25.020036,102.709004,20.76,0.2702
32,24.903075,102.788475,56,25.045098,102.714254,20.76,0.2676
32,24.903075,102.788475,62,25.056526,102.734395,20.76,0.2565
32,24.903075,102.788475,39,25.006938,102.710096,20.78,0.2709
32,24.903075,102.788475,9,25.040698,102.708656,20.81,0.2765
32,24.903075,102.788475,14,25.044113,102.70872,21.19,0.2931
32,24.903075,102.788475,13,25.050038,102.713552,21.25,0.2802
32,24.903075,102.788475,20,25.039458,102.708842,21.46,0.2891
32,24.903075,102.788475,27,25.03954,102.708709,21.46,0.2891
32,24.903075,102.788475,12,25.036139,102.711831,21.55,0.2806
32,24.903075,102.788475,45,25.035975,102.712825,21.63,0.2819
32,24.903075,102.788475,19,25.049371,102.707042,21.98,0.2915
32,24.903075,102.788475,65,25.045393,102.699744,22.06,0.3076
32,24.903075,102.788475,50,25.065918,102.723109,22.22,0.2955
32,24.903075,102.788475,21,25.054849,102.704789,22.61,0.3095
32,24.903075,102.788475,29,25.048151,102.698887,22.77,0.3052
32,24.903075,102.788475,25,25.044307,102.698815,22.81,0.3044
32,24.903075,102.788475,10,25.008485,102.683689,22.83,0.2814
32,24.903075,102.788475,55,24.992294,102.684547,23.55,0.2804
32,24.903075,102.788475,44,25.037148,102.662709,25.91,0.3277
32,24.903075,102.788475,60,25.102171,102.731267,26.78,0.3507
32,24.903075,102.788475,63,25.103131,102.733174,27.28,0.3599
32,24.903075,102.788475,40,25.107158,102.728729,28.55,0.3707
32,24.903075,102.788475,37,25.062727,102.656527,28.72,0.3732
32,24.903075,102.788475,68,24.671241,102.915366,38.56,0.4308
33,25.003335,102.728661,67,25.006243,102.735529,1.02,0.0265
33,25.003335,102.728661,42,25.012332,102.741341,2.26,0.0672
33,25.003335,102.728661,39,25.006938,102.710096,2.85,0.0808
33,25.003335,102.728661,35,25.01759,102.720254,2.88,0.0541
33,25.003335,102.728661,16,25.007315,102.709421,3.11,0.079
33,25.003335,102.728661,8,25.017778,102.718046,3.12,0.057
33,25.003335,102.728661,66,24.977922,102.713,3.73,0.0943
33,25.003335,102.728661,47,25.029787,102.723431,3.75,0.0743
33,25.003335,102.728661,3,25.023279,102.713511,4.04,0.0754
33,25.003335,102.728661,4,25.033193,102.720373,4.08,0.0877
33,25.003335,102.728661,52,25.020036,102.709004,4.29,0.1084
33,25.003335,102.728661,34,25.021039,102.723025,4.33,0.0882
33,25.003335,102.728661,41,25.029838,102.731797,4.36,0.0867
33,25.003335,102.728661,22,25.01892,102.721192,4.53,0.0947
33,25.003335,102.728661,24,25.036582,102.720998,4.55,0.0876
33,25.003335,102.728661,32,25.037792,102.720133,4.62,0.0888
33,25.003335,102.728661,53,25.042435,102.722253,4.97,0.1007
33,25.003335,102.728661,30,24.993108,102.684326,5.14,0.1272
33,25.003335,102.728661,18,25.030005,102.734582,5.34,0.1114
33,25.003335,102.728661,26,25.032488,102.709097,5.39,0.1137
33,25.003335,102.728661,59,25.035963,102.712313,5.39,0.1015
33,25.003335,102.728661,10,25.008485,102.683689,5.43,0.1389
33,25.003335,102.728661,55,24.992294,102.684547,5.45,0.1403
33,25.003335,102.728661,5,25.036758,102.711479,5.49,0.1032
33,25.003335,102.728661,7,25.036777,102.709338,5.7,0.1067
33,25.003335,102.728661,1,25.038232,102.709463,5.89,0.1213
33,25.003335,102.728661,6,25.038259,102.709537,5.89,0.1213
33,25.003335,102.728661,23,25.038231,102.709577,5.89,0.1213
33,25.003335,102.728661,2,25.038431,102.708774,5.97,0.124
33,25.003335,102.728661,28,24.985728,102.675479,6.03,0.1519
33,25.003335,102.728661,36,25.039971,102.711598,6.03,0.1185
33,25.003335,102.728661,56,25.045098,102.714254,6.2,0.1152
33,25.003335,102.728661,9,25.040698,102.708656,6.26,0.1241
33,25.003335,102.728661,14,25.044113,102.70872,6.63,0.1407
33,25.003335,102.728661,13,25.050038,102.713552,6.7,0.1279
33,25.003335,102.728661,20,25.039458,102.708842,6.91,0.1367
33,25.003335,102.728661,27,25.03954,102.708709,6.91,0.1367
33,25.003335,102.728661,12,25.036139,102.711831,6.99,0.1282
33,25.003335,102.728661,45,25.035975,102.712825,7.07,0.1296
33,25.003335,102.728661,19,25.049371,102.707042,7.42,0.1391
33,25.003335,102.728661,54,24.976499,102.763515,7.46,0.1818
33,25.003335,102.728661,65,25.045393,102.699744,7.51,0.1553
33,25.003335,102.728661,11,24.975782,102.761436,7.53,0.184
33,25.003335,102.728661,21,25.054849,102.704789,8.06,0.1572
33,25.003335,102.728661,29,25.048151,102.698887,8.22,0.1529
33,25.003335,102.728661,50,25.065918,102.723109,8.24,0.1527
33,25.003335,102.728661,25,25.044307,102.698815,8.25,0.152
33,25.003335,102.728661,64,24.953883,102.75418,8.46,0.1589
33,25.003335,102.728661,62,25.056526,102.734395,8.55,0.1559
33,25.003335,102.728661,48,24.954918,102.754512,8.59,0.1651
33,25.003335,102.728661,57,24.967684,102.666279,9.05,0.2197
33,25.003335,102.728661,44,25.037148,102.662709,10.62,0.1692
33,25.003335,102.728661,33,24.967073,102.792852,10.94,0.2063
33,25.003335,102.728661,51,24.951159,102.762866,11.03,0.2259
33,25.003335,102.728661,15,24.946946,102.766473,11.22,0.2209
33,25.003335,102.728661,60,25.102171,102.731267,13.22,0.243
33,25.003335,102.728661,37,25.062727,102.656527,13.43,0.2147
33,25.003335,102.728661,63,25.103131,102.733174,13.72,0.2522
33,25.003335,102.728661,40,25.107158,102.728729,14.63,0.2622
33,25.003335,102.728661,31,24.902825,102.788144,20.22,0.2682
33,25.003335,102.728661,61,24.903374,102.787903,20.22,0.2682
33,25.003335,102.728661,38,24.877277,102.825018,24.11,0.2994
33,25.003335,102.728661,49,24.880873,102.824558,24.89,0.315
33,25.003335,102.728661,58,24.887839,102.825318,25.84,0.3267
33,25.003335,102.728661,43,24.856251,102.836921,26.43,0.3361
33,25.003335,102.728661,46,24.857566,102.860076,29.32,0.4128
34,25.004898,102.7292,67,25.006243,102.735529,0.69,0.0173
34,25.004898,102.7292,42,25.012332,102.741341,1.94,0.058
34,25.004898,102.7292,35,25.01759,102.720254,2.56,0.0449
34,25.004898,102.7292,8,25.017778,102.718046,2.79,0.0478
34,25.004898,102.7292,47,25.029787,102.723431,3.42,0.0651
34,25.004898,102.7292,39,25.006938,102.710096,3.59,0.0983
34,25.004898,102.7292,3,25.023279,102.713511,3.71,0.0662
34,25.004898,102.7292,4,25.033193,102.720373,3.75,0.0785
34,25.004898,102.7292,16,25.007315,102.709421,3.86,0.0964
34,25.004898,102.7292,34,25.021039,102.723025,4.01,0.079
34,25.004898,102.7292,41,25.029838,102.731797,4.03,0.0776
34,25.004898,102.7292,22,25.01892,102.721192,4.2,0.0855
34,25.004898,102.7292,24,25.036582,102.720998,4.22,0.0784
34,25.004898,102.7292,32,25.037792,102.720133,4.29,0.0796
34,25.004898,102.7292,66,24.977922,102.713,4.47,0.1118
34,25.004898,102.7292,53,25.042435,102.722253,4.64,0.0915
34,25.004898,102.7292,18,25.030005,102.734582,5.01,0.1022
34,25.004898,102.7292,26,25.032488,102.709097,5.06,0.1045
34,25.004898,102.7292,59,25.035963,102.712313,5.06,0.0923
34,25.004898,102.7292,5,25.036758,102.711479,5.16,0.094
34,25.004898,102.7292,52,25.020036,102.709004,5.36,0.1257
34,25.004898,102.7292,7,25.036777,102.709338,5.37,0.0975
34,25.004898,102.7292,1,25.038232,102.709463,5.57,0.1121
34,25.004898,102.7292,6,25.038259,102.709537,5.57,0.1121
34,25.004898,102.7292,23,25.038231,102.709577,5.57,0.1121
34,25.004898,102.7292,2,25.038431,102.708774,5.65,0.1148
34,25.004898,102.7292,36,25.039971,102.711598,5.71,0.1093
34,25.004898,102.7292,56,25.045098,102.714254,5.88,0.1061
34,25.004898,102.7292,30,24.993108,102.684326,5.89,0.1446
34,25.004898,102.7292,9,25.040698,102.708656,5.93,0.1149
34,25.004898,102.7292,10,25.008485,102.683689,6.18,0.1563
34,25.004898,102.7292,55,24.992294,102.684547,6.19,0.1577
34,25.004898,102.7292,14,25.044113,102.70872,6.31,0.1315
34,25.004898,102.7292,13,25.050038,102.713552,6.37,0.1187
34,25.004898,102.7292,20,25.039458,102.708842,6.58,0.1276
34,25.004898,102.7292,27,25.03954,102.708709,6.58,0.1276
34,25.004898,102.7292,12,25.036139,102.711831,6.67,0.1191
34,25.004898,102.7292,45,25.035975,102.712825,6.75,0.1204
34,25.004898,102.7292,28,24.985728,102.675479,6.78,0.1694
34,25.004898,102.7292,19,25.049371,102.707042,7.1,0.1299
34,25.004898,102.7292,54,24.976499,102.763515,7.13,0.1726
34,25.004898,102.7292,65,25.045393,102.699744,7.18,0.1461
34,25.004898,102.7292,11,24.975782,102.761436,7.2,0.1748
34,25.004898,102.7292,21,25.054849,102.704789,7.73,0.148
34,25.004898,102.7292,29,25.048151,102.698887,7.89,0.1437
34,25.004898,102.7292,50,25.065918,102.723109,7.91,0.1435
34,25.004898,102.7292,25,25.044307,102.698815,7.93,0.1429
34,25.004898,102.7292,64,24.953883,102.75418,8.13,0.1497
34,25.004898,102.7292,62,25.056526,102.734395,8.22,0.1468
34,25.004898,102.7292,48,24.954918,102.754512,8.27,0.156
34,25.004898,102.7292,57,24.967684,102.666279,9.79,0.2371
34,25.004898,102.7292,44,25.037148,102.662709,10.3,0.16
34,25.004898,102.7292,33,24.967073,102.792852,10.61,0.1972
34,25.004898,102.7292,51,24.951159,102.762866,10.7,0.2167
34,25.004898,102.7292,15,24.946946,102.766473,10.9,0.2117
34,25.004898,102.7292,60,25.102171,102.731267,12.89,0.2338
34,25.004898,102.7292,37,25.062727,102.656527,13.11,0.2056
34,25.004898,102.7292,63,25.103131,102.733174,13.4,0.243
34,25.004898,102.7292,40,25.107158,102.728729,14.3,0.253
34,25.004898,102.7292,31,24.902825,102.788144,19.89,0.259
34,25.004898,102.7292,61,24.903374,102.787903,19.89,0.259
34,25.004898,102.7292,38,24.877277,102.825018,23.78,0.2903
34,25.004898,102.7292,49,24.880873,102.824558,24.57,0.3058
34,25.004898,102.7292,58,24.887839,102.825318,25.51,0.3175
34,25.004898,102.7292,43,24.856251,102.836921,26.1,0.327
34,25.004898,102.7292,46,24.857566,102.860076,29.0,0.4036
35,24.900561,102.763102,31,24.902825,102.788144,3.11,0.0648
35,24.900561,102.763102,61,24.903374,102.787903,3.11,0.0648
35,24.900561,102.763102,58,24.887839,102.825318,9.08,0.1723
35,24.900561,102.763102,49,24.880873,102.824558,9.14,0.1768
35,24.900561,102.763102,64,24.953883,102.75418,10.63,0.2178
35,24.900561,102.763102,48,24.954918,102.754512,10.72,0.2228
35,24.900561,102.763102,38,24.877277,102.825018,10.95,0.1681
35,24.900561,102.763102,51,24.951159,102.762866,11.66,0.2254
35,24.900561,102.763102,15,24.946946,102.766473,11.85,0.2204
35,24.900561,102.763102,33,24.967073,102.792852,11.86,0.1961
35,24.900561,102.763102,43,24.856251,102.836921,13.27,0.2048
35,24.900561,102.763102,57,24.967684,102.666279,14.53,0.282
35,24.900561,102.763102,54,24.976499,102.763515,14.59,0.2417
35,24.900561,102.763102,11,24.975782,102.761436,14.65,0.2439
35,24.900561,102.763102,66,24.977922,102.713,15.88,0.2778
35,24.900561,102.763102,46,24.857566,102.860076,16.16,0.2814
35,24.900561,102.763102,28,24.985728,102.675479,16.34,0.3044
35,24.900561,102.763102,30,24.993108,102.684326,17.94,0.3103
35,24.900561,102.763102,55,24.992294,102.684547,18.81,0.3251
35,24.900561,102.763102,18,25.030005,102.734582,20.54,0.285
35,24.900561,102.763102,42,25.012332,102.741341,20.65,0.2908
35,24.900561,102.763102,35,25.01759,102.720254,21.35,0.279
35,24.900561,102.763102,8,25.017778,102.718046,21.58,0.2819
35,24.900561,102.763102,41,25.029838,102.731797,21.61,0.2977
35,24.900561,102.763102,24,25.036582,102.720998,22.23,0.3055
35,24.900561,102.763102,32,25.037792,102.720133,22.3,0.3067
35,24.900561,102.763102,10,25.008485,102.683689,22.33,0.3268
35,24.900561,102.763102,47,25.029787,102.723431,22.34,0.2996
35,24.900561,102.763102,3,25.023279,102.713511,22.5,0.3003
35,24.900561,102.763102,53,25.042435,102.722253,22.65,0.3186
35,24.900561,102.763102,4,25.033193,102.720373,22.67,0.313
35,24.900561,102.763102,67,25.006243,102.735529,22.88,0.3132
35,24.900561,102.763102,34,25.021039,102.723025,22.92,0.3135
35,24.900561,102.763102,22,25.01892,102.721192,23.11,0.3199
35,24.900561,102.763102,59,25.035963,102.712313,23.12,0.3203
35,24.900561,102.763102,5,25.036758,102.711479,23.22,0.322
35,24.900561,102.763102,7,25.036777,102.709338,23.43,0.3255
35,24.900561,102.763102,1,25.038232,102.709463,23.62,0.3401
35,24.900561,102.763102,6,25.038259,102.709537,23.62,0.3401
35,24.900561,102.763102,23,25.038231,102.709577,23.62,0.3401
35,24.900561,102.763102,2,25.038431,102.708774,23.7,0.3428
35,24.900561,102.763102,36,25.039971,102.711598,23.76,0.3373
35,24.900561,102.763102,16,25.007315,102.709421,23.81,0.3332
35,24.900561,102.763102,26,25.032488,102.709097,23.9,0.3389
35,24.900561,102.763102,56,25.045098,102.714254,23.93,0.334
35,24.900561,102.763102,52,25.020036,102.709004,23.94,0.3367
35,24.900561,102.763102,62,25.056526,102.734395,23.94,0.3229
35,24.900561,102.763102,39,25.006938,102.710096,23.96,0.3373
35,24.900561,102.763102,9,25.040698,102.708656,23.99,0.3429
35,24.900561,102.763102,14,25.044113,102.70872,24.36,0.3595
35,24.900561,102.763102,13,25.050038,102.713552,24.43,0.3467
35,24.900561,102.763102,20,25.039458,102.708842,24.64,0.3555
35,24.900561,102.763102,27,25.03954,102.708709,24.64,0.3555
35,24.900561,102.763102,12,25.036139,102.711831,24.72,0.347
35,24.900561,102.763102,45,25.035975,102.712825,24.8,0.3484
35,24.900561,102.763102,19,25.049371,102.707042,25.15,0.3579
35,24.900561,102.763102,65,25.045393,102.699744,25.23,0.3741
35,24.900561,102.763102,50,25.065918,102.723109,25.4,0.362
35,24.900561,102.763102,21,25.054849,102.704789,25.79,0.376
35,24.900561,102.763102,29,25.048151,102.698887,25.95,0.3717
35,24.900561,102.763102,25,25.044307,102.698815,25.98,0.3708
35,24.900561,102.763102,44,25.037148,102.662709,29.09,0.3941
35,24.900561,102.763102,60,25.102171,102.731267,29.95,0.4172
35,24.900561,102.763102,63,25.103131,102.733174,30.45,0.4264
35,24.900561,102.763102,40,25.107158,102.728729,31.73,0.4371
35,24.900561,102.763102,37,25.062727,102.656527,31.9,0.4397
35,24.900561,102.763102,68,24.671241,102.915366,41.73,0.4973
36,24.899659,102.782787,31,24.902825,102.788144,0.61,0.0152
36,24.899659,102.782787,61,24.903374,102.787903,0.61,0.0152
36,24.899659,102.782787,58,24.887839,102.825318,6.58,0.1226
36,24.899659,102.782787,49,24.880873,102.824558,6.63,0.1271
36,24.899659,102.782787,38,24.877277,102.825018,8.44,0.1184
36,24.899659,102.782787,51,24.951159,102.762866,9.15,0.1757
36,24.899659,102.782787,15,24.946946,102.766473,9.35,0.1707
36,24.899659,102.782787,33,24.967073,102.792852,9.36,0.1464
36,24.899659,102.782787,43,24.856251,102.836921,10.76,0.1551
36,24.899659,102.782787,64,24.953883,102.75418,11.9,0.1776
36,24.899659,102.782787,48,24.954918,102.754512,11.99,0.1826
36,24.899659,102.782787,54,24.976499,102.763515,12.08,0.192
36,24.899659,102.782787,11,24.975782,102.761436,12.15,0.1942
